Id,Y
50149,0.039587702602148056
50150,0.009877276606857777
50151,0.3794270157814026
50152,0.058599747717380524
50153,0.018111279234290123
50154,0.007741524372249842
50155,0.010987802408635616
50156,0.26091426610946655
50157,0.05128755420446396
50158,0.007393240928649902
50159,0.2921563982963562
50160,0.1510721892118454
50161,0.03621190786361694
50162,0.02520335465669632
50163,0.06577978283166885
50164,0.005912173073738813
50165,0.01826418936252594
50166,0.12549899518489838
50167,0.008075039833784103
50168,0.030520934611558914
50169,0.09688113629817963
50170,0.05334513634443283
50171,0.010032434947788715
50172,0.0287959985435009
50173,0.0337575227022171
50174,0.06554948538541794
50175,0.02436111681163311
50176,0.012240168638527393
50177,0.022886497899889946
50178,0.010567022487521172
50179,0.34728625416755676
50180,0.005514710675925016
50181,0.052859194576740265
50182,0.018091147765517235
50183,0.22035656869411469
50184,0.011521370150148869
50185,0.02636410854756832
50186,0.1334848701953888
50187,0.016775568947196007
50188,0.3712731599807739
50189,0.006606761831790209
50190,0.07646544277667999
50191,0.008096027188003063
50192,0.005752389319241047
50193,0.05157122761011124
50194,0.008252078667283058
50195,0.2195906937122345
50196,0.09458106756210327
50197,0.04292096570134163
50198,0.006458742544054985
50199,0.09580788761377335
50200,0.22401444613933563
50201,0.033374954015016556
50202,0.0484846830368042
50203,0.01647084765136242
50204,0.06454162299633026
50205,0.013293588533997536
50206,0.018767518922686577
50207,0.017682921141386032
50208,0.005746330134570599
50209,0.1147102490067482
50210,0.022211581468582153
50211,0.02222662977874279
50212,0.1257210671901703
50213,0.023543184623122215
50214,0.014696015976369381
50215,0.06713051348924637
50216,0.006807408761233091
50217,0.020303182303905487
50218,0.016725072637200356
50219,0.013847802765667439
50220,0.09061207622289658
50221,0.02440834790468216
50222,0.07574322074651718
50223,0.011476967483758926
50224,0.007770989090204239
50225,0.045365672558546066
50226,0.2530198395252228
50227,0.009668869897723198
50228,0.02318362146615982
50229,0.009329758584499359
50230,0.009923839941620827
50231,0.10822449624538422
50232,0.007351774722337723
50233,0.011886744759976864
50234,0.18364709615707397
50235,0.08610730618238449
50236,0.015563573688268661
50237,0.044291675090789795
50238,0.004450800362974405
50239,0.16969244182109833
50240,0.00971488282084465
50241,0.012493663467466831
50242,0.014339187182486057
50243,0.007822295650839806
50244,0.013357743620872498
50245,0.01244754996150732
50246,0.008967769332230091
50247,0.3448399007320404
50248,0.013725018128752708
50249,0.056975286453962326
50250,0.02079695276916027
50251,0.052160538733005524
50252,0.004521985538303852
50253,0.010423545725643635
50254,0.00813648384064436
50255,0.06739754974842072
50256,0.014194661751389503
50257,0.010881239548325539
50258,0.013608048669993877
50259,0.08503524959087372
50260,0.1772463172674179
50261,0.009492243640124798
50262,0.041116103529930115
50263,0.028177382424473763
50264,0.016816185787320137
50265,0.011000748723745346
50266,0.008897773921489716
50267,0.01254317257553339
50268,0.010072493925690651
50269,0.2872038185596466
50270,0.05211423337459564
50271,0.006756000220775604
50272,0.02016388438642025
50273,0.5966895222663879
50274,0.020044265314936638
50275,0.12966080009937286
50276,0.008464127779006958
50277,0.267785906791687
50278,0.6810384392738342
50279,0.010288519784808159
50280,0.015698233619332314
50281,0.013740723952651024
50282,0.045254699885845184
50283,0.11436069756746292
50284,0.017056554555892944
50285,0.059068407863378525
50286,0.009805621579289436
50287,0.20335517823696136
50288,0.013799665495753288
50289,0.034962669014930725
50290,0.04609501361846924
50291,0.014069247990846634
50292,0.01319065596908331
50293,0.020919982343912125
50294,0.017682762816548347
50295,0.11574000865221024
50296,0.007245439570397139
50297,0.02459489181637764
50298,0.014170614071190357
50299,0.011412886902689934
50300,0.06511993706226349
50301,0.007082243449985981
50302,0.00934446882456541
50303,0.04281677305698395
50304,0.5220464468002319
50305,0.564025342464447
50306,0.36409351229667664
50307,0.021480748429894447
50308,0.04962622746825218
50309,0.023099424317479134
50310,0.005322580691426992
50311,0.08184805512428284
50312,0.018929993733763695
50313,0.06879869848489761
50314,0.04181680828332901
50315,0.0943470224738121
50316,0.03668815270066261
50317,0.11335993558168411
50318,0.033668406307697296
50319,0.09499359875917435
50320,0.017978664487600327
50321,0.01588558778166771
50322,0.07328013330698013
50323,0.03708905726671219
50324,0.07001045346260071
50325,0.07701470702886581
50326,0.056485243141651154
50327,0.03312944248318672
50328,0.006867549382150173
50329,0.03365070000290871
50330,0.006525824777781963
50331,0.01075073517858982
50332,0.14666450023651123
50333,0.09254126995801926
50334,0.031652022153139114
50335,0.015451556071639061
50336,0.4456874430179596
50337,0.041756000369787216
50338,0.012763801030814648
50339,0.2459680289030075
50340,0.047255147248506546
50341,0.04024425148963928
50342,0.02652725949883461
50343,0.006467413157224655
50344,0.047812432050704956
50345,0.1281401813030243
50346,0.4661872088909149
50347,0.04969881847500801
50348,0.04997793212532997
50349,0.015397174283862114
50350,0.01093098521232605
50351,0.021717026829719543
50352,0.09141796082258224
50353,0.012625863775610924
50354,0.02148270234465599
50355,0.030813071876764297
50356,0.04992497339844704
50357,0.13731692731380463
50358,0.1350966840982437
50359,0.02813638001680374
50360,0.010076673701405525
50361,0.04143768921494484
50362,0.025624383240938187
50363,0.15595073997974396
50364,0.019964266568422318
50365,0.17500844597816467
50366,0.04531025514006615
50367,0.051123857498168945
50368,0.03436439484357834
50369,0.10349920392036438
50370,0.17224569618701935
50371,0.013209575787186623
50372,0.02157343178987503
50373,0.07266853004693985
50374,0.023193970322608948
50375,0.08009763807058334
50376,0.10522741824388504
50377,0.009821705520153046
50378,0.022346574813127518
50379,0.08637046068906784
50380,0.028870338574051857
50381,0.36172088980674744
50382,0.018431350588798523
50383,0.04231276735663414
50384,0.11963626742362976
50385,0.00926631037145853
50386,0.009305087849497795
50387,0.007920158095657825
50388,0.009770437143743038
50389,0.09220148622989655
50390,0.09330899268388748
50391,0.026976099237799644
50392,0.08630339801311493
50393,0.12032140046358109
50394,0.013320001773536205
50395,0.1322661191225052
50396,0.02688232623040676
50397,0.5085737705230713
50398,0.0538543239235878
50399,0.45410892367362976
50400,0.08728238195180893
50401,0.010445929132401943
50402,0.02893979102373123
50403,0.020360715687274933
50404,0.07437645643949509
50405,0.06093979254364967
50406,0.05560660734772682
50407,0.007567089982330799
50408,0.04635928198695183
50409,0.023918619379401207
50410,0.013435376808047295
50411,0.10785700380802155
50412,0.046834323555231094
50413,0.1840759813785553
50414,0.00787794403731823
50415,0.012536458671092987
50416,0.08575020730495453
50417,0.006801637355238199
50418,0.01857822760939598
50419,0.004419110249727964
50420,0.015040573664009571
50421,0.018319811671972275
50422,0.04655706509947777
50423,0.10052530467510223
50424,0.03658122941851616
50425,0.015627503395080566
50426,0.013968820683658123
50427,0.03691824525594711
50428,0.026444004848599434
50429,0.03965722396969795
50430,0.05480402708053589
50431,0.011258586309850216
50432,0.016288207843899727
50433,0.04321139678359032
50434,0.009608185850083828
50435,0.018101204186677933
50436,0.12511885166168213
50437,0.014370801858603954
50438,0.7533582448959351
50439,0.05704718083143234
50440,0.026422778144478798
50441,0.10550036281347275
50442,0.03741651028394699
50443,0.26912951469421387
50444,0.016231026500463486
50445,0.04014451801776886
50446,0.006765888538211584
50447,0.4699134826660156
50448,0.005703283939510584
50449,0.014825908467173576
50450,0.011798612773418427
50451,0.017970062792301178
50452,0.018651973456144333
50453,0.019653750583529472
50454,0.18221139907836914
50455,0.03927518427371979
50456,0.024082517251372337
50457,0.013441981747746468
50458,0.007683854084461927
50459,0.1040981337428093
50460,0.02246714197099209
50461,0.010293803177773952
50462,0.02339198626577854
50463,0.014557097107172012
50464,0.013351240195333958
50465,0.013487168587744236
50466,0.007922987453639507
50467,0.042472220957279205
50468,0.011557523161172867
50469,0.006727117113769054
50470,0.041113920509815216
50471,0.007900845259428024
50472,0.09211539477109909
50473,0.31970804929733276
50474,0.47192031145095825
50475,0.02487187087535858
50476,0.005086367018520832
50477,0.019549988210201263
50478,0.023205293342471123
50479,0.04614013433456421
50480,0.021791627630591393
50481,0.02378753572702408
50482,0.01246452983468771
50483,0.03153173252940178
50484,0.019099753350019455
50485,0.020673668012022972
50486,0.18979929387569427
50487,0.07313001900911331
50488,0.026093613356351852
50489,0.009194089099764824
50490,0.10798673331737518
50491,0.4078533351421356
50492,0.049556225538253784
50493,0.18686458468437195
50494,0.2270960658788681
50495,0.06285842508077621
50496,0.011591575108468533
50497,0.11034168303012848
50498,0.008955725468695164
50499,0.022106314077973366
50500,0.029414163902401924
50501,0.02315412275493145
50502,0.5277507305145264
50503,0.024837646633386612
50504,0.04523615166544914
50505,0.02686218172311783
50506,0.008736146613955498
50507,0.07233669608831406
50508,0.01888910122215748
50509,0.017989402636885643
50510,0.022251633927226067
50511,0.026357213035225868
50512,0.008958755992352962
50513,0.047582145780324936
50514,0.016980279237031937
50515,0.08124083280563354
50516,0.007749198004603386
50517,0.022347163408994675
50518,0.02224634401500225
50519,0.013946586288511753
50520,0.040273912250995636
50521,0.03170042484998703
50522,0.31156232953071594
50523,0.04309685528278351
50524,0.039375171065330505
50525,0.007175614591687918
50526,0.015360141173005104
50527,0.02149008959531784
50528,0.009855726733803749
50529,0.4998193383216858
50530,0.12487974762916565
50531,0.4479732811450958
50532,0.011293120682239532
50533,0.23805271089076996
50534,0.11540284752845764
50535,0.013712604530155659
50536,0.05359577387571335
50537,0.15168879926204681
50538,0.026481615379452705
50539,0.007958534173667431
50540,0.006336609832942486
50541,0.010704326443374157
50542,0.21475718915462494
50543,0.011485075578093529
50544,0.015694541856646538
50545,0.012391596101224422
50546,0.012732168659567833
50547,0.0978691428899765
50548,0.12748613953590393
50549,0.008993946015834808
50550,0.07998818904161453
50551,0.023045197129249573
50552,0.010744286701083183
50553,0.006021477747708559
50554,0.011649370193481445
50555,0.10158970206975937
50556,0.006258166395127773
50557,0.10113793611526489
50558,0.03499226272106171
50559,0.2393941879272461
50560,0.04786087945103645
50561,0.38652175664901733
50562,0.03048451617360115
50563,0.032124318182468414
50564,0.017203865572810173
50565,0.021516000851988792
50566,0.12210921198129654
50567,0.06508658081293106
50568,0.006626381538808346
50569,0.009374328888952732
50570,0.4989124536514282
50571,0.025608228519558907
50572,0.012925880961120129
50573,0.016901176422834396
50574,0.01917698048055172
50575,0.005712154321372509
50576,0.040728334337472916
50577,0.02417263202369213
50578,0.04583734646439552
50579,0.03830364719033241
50580,0.008985781110823154
50581,0.07346420735120773
50582,0.025021251291036606
50583,0.010673919692635536
50584,0.04124288260936737
50585,0.014340023510158062
50586,0.46492767333984375
50587,0.010052022524178028
50588,0.05205691605806351
50589,0.024733321741223335
50590,0.016030328348279
50591,0.00966410432010889
50592,0.32491523027420044
50593,0.014896878041327
50594,0.015344483777880669
50595,0.050778862088918686
50596,0.03476034477353096
50597,0.026844538748264313
50598,0.010150705464184284
50599,0.010086458176374435
50600,0.017776917666196823
50601,0.26413339376449585
50602,0.572749674320221
50603,0.014732918702065945
50604,0.5829069018363953
50605,0.00543360086157918
50606,0.011282763443887234
50607,0.5979808568954468
50608,0.005651774816215038
50609,0.021468201652169228
50610,0.11782991886138916
50611,0.013561632484197617
50612,0.04882178455591202
50613,0.22317910194396973
50614,0.012781069613993168
50615,0.011201768182218075
50616,0.008015640079975128
50617,0.05994085222482681
50618,0.05802041292190552
50619,0.04655861854553223
50620,0.013646651990711689
50621,0.10885333269834518
50622,0.05703189596533775
50623,0.36815160512924194
50624,0.025801805779337883
50625,0.018118901178240776
50626,0.25381916761398315
50627,0.010548687539994717
50628,0.0318937748670578
50629,0.1870451271533966
50630,0.09391532838344574
50631,0.047777507454156876
50632,0.008373846299946308
50633,0.016129042953252792
50634,0.07097866386175156
50635,0.006804320961236954
50636,0.5026652216911316
50637,0.01235820259898901
50638,0.028243664652109146
50639,0.10325966775417328
50640,0.015317023731768131
50641,0.008975247852504253
50642,0.0058334749191999435
50643,0.006331645417958498
50644,0.014138980768620968
50645,0.17023122310638428
50646,0.015938863158226013
50647,0.009061899036169052
50648,0.027524884790182114
50649,0.0067632547579705715
50650,0.010509178973734379
50651,0.02826745994389057
50652,0.03592272475361824
50653,0.013229381293058395
50654,0.032050520181655884
50655,0.011448844335973263
50656,0.08876078575849533
50657,0.3208150267601013
50658,0.0135214077308774
50659,0.07214100658893585
50660,0.008792364038527012
50661,0.1357959806919098
50662,0.005042377393692732
50663,0.14074966311454773
50664,0.008909842930734158
50665,0.060946572571992874
50666,0.005834023002535105
50667,0.011076233349740505
50668,0.008252597413957119
50669,0.017329854890704155
50670,0.11998125910758972
50671,0.023825183510780334
50672,0.17999203503131866
50673,0.013196151703596115
50674,0.025808285921812057
50675,0.011035146191716194
50676,0.10013309121131897
50677,0.09594311565160751
50678,0.11036286503076553
50679,0.011615418829023838
50680,0.007083826698362827
50681,0.011261586099863052
50682,0.013120683841407299
50683,0.13362641632556915
50684,0.02515735663473606
50685,0.10917221754789352
50686,0.018459361046552658
50687,0.009314944967627525
50688,0.05762922763824463
50689,0.012012381106615067
50690,0.488479346036911
50691,0.028191976249217987
50692,0.035460539162158966
50693,0.03071719780564308
50694,0.010891010984778404
50695,0.009240016341209412
50696,0.0748230367898941
50697,0.07302765548229218
50698,0.14913657307624817
50699,0.008155345916748047
50700,0.006840686313807964
50701,0.013557513244450092
50702,0.12116450071334839
50703,0.03250734880566597
50704,0.06962840259075165
50705,0.05801980942487717
50706,0.033737462013959885
50707,0.011911110021173954
50708,0.015394824557006359
50709,0.015787465497851372
50710,0.08284067362546921
50711,0.052031684666872025
50712,0.19980208575725555
50713,0.005749090574681759
50714,0.05942710116505623
50715,0.0676669105887413
50716,0.03012099675834179
50717,0.009276164695620537
50718,0.39728447794914246
50719,0.009582786820828915
50720,0.6910601258277893
50721,0.005099145695567131
50722,0.0978737324476242
50723,0.05753146857023239
50724,0.02049688622355461
50725,0.04794662073254585
50726,0.02247874066233635
50727,0.036745525896549225
50728,0.00840514525771141
50729,0.011717970483005047
50730,0.11378029733896255
50731,0.10769635438919067
50732,0.023326493799686432
50733,0.012358243577182293
50734,0.5909436941146851
50735,0.015482286922633648
50736,0.01630932278931141
50737,0.03159063681960106
50738,0.011841163039207458
50739,0.009741024114191532
50740,0.08365420997142792
50741,0.0810665562748909
50742,0.013370059430599213
50743,0.06324025243520737
50744,0.011172925122082233
50745,0.013896843418478966
50746,0.09571962803602219
50747,0.0727282389998436
50748,0.030211618170142174
50749,0.4807114899158478
50750,0.011399741284549236
50751,0.07396122068166733
50752,0.009499316103756428
50753,0.21862992644309998
50754,0.032550644129514694
50755,0.01342962495982647
50756,0.07344906777143478
50757,0.010899973101913929
50758,0.0061303358525037766
50759,0.11209917068481445
50760,0.02039904147386551
50761,0.013092460110783577
50762,0.0699726939201355
50763,0.01293263491243124
50764,0.01394313108175993
50765,0.017469637095928192
50766,0.31821495294570923
50767,0.02166331373155117
50768,0.0733562484383583
50769,0.013269060291349888
50770,0.0961197093129158
50771,0.031023528426885605
50772,0.010921291075646877
50773,0.09344501048326492
50774,0.014582641422748566
50775,0.009319530799984932
50776,0.022639891132712364
50777,0.009793272241950035
50778,0.007131628692150116
50779,0.010013102553784847
50780,0.030016709119081497
50781,0.009007168933749199
50782,0.05813242867588997
50783,0.03629305213689804
50784,0.0059646861627697945
50785,0.014925449155271053
50786,0.015800245106220245
50787,0.41761302947998047
50788,0.012199918739497662
50789,0.02500040829181671
50790,0.03892063349485397
50791,0.015009826049208641
50792,0.11115073412656784
50793,0.07343931496143341
50794,0.028225956484675407
50795,0.17403438687324524
50796,0.040137261152267456
50797,0.009364458732306957
50798,0.012374293990433216
50799,0.015244906768202782
50800,0.05311564728617668
50801,0.009887129999697208
50802,0.012315788306295872
50803,0.016828464344143867
50804,0.00808496493846178
50805,0.013717790134251118
50806,0.018938226625323296
50807,0.3389434218406677
50808,0.05497431382536888
50809,0.017790760844945908
50810,0.01348626147955656
50811,0.005550593137741089
50812,0.009539429098367691
50813,0.028585070744156837
50814,0.007985414005815983
50815,0.011553192511200905
50816,0.025644751265645027
50817,0.09567413479089737
50818,0.018797338008880615
50819,0.08144593238830566
50820,0.048093944787979126
50821,0.01205427385866642
50822,0.007766935043036938
50823,0.005394150037318468
50824,0.018672695383429527
50825,0.007169967517256737
50826,0.04916003718972206
50827,0.06828806549310684
50828,0.1177983358502388
50829,0.08683259040117264
50830,0.2972056567668915
50831,0.006780911237001419
50832,0.021193312481045723
50833,0.015197303146123886
50834,0.011175907216966152
50835,0.5024253726005554
50836,0.009077451191842556
50837,0.014440996572375298
50838,0.005673758685588837
50839,0.08355169743299484
50840,0.018926557153463364
50841,0.014992100186645985
50842,0.008835220709443092
50843,0.009819813072681427
50844,0.006448738276958466
50845,0.2695876955986023
50846,0.02055935002863407
50847,0.1040167361497879
50848,0.679500937461853
50849,0.01283582765609026
50850,0.019402820616960526
50851,0.07946621626615524
50852,0.011677000671625137
50853,0.16293074190616608
50854,0.011000655591487885
50855,0.08979039639234543
50856,0.04483707994222641
50857,0.06060268357396126
50858,0.0646868571639061
50859,0.019671548157930374
50860,0.015573345124721527
50861,0.03219112381339073
50862,0.006375690922141075
50863,0.008032727986574173
50864,0.01949600875377655
50865,0.07701950520277023
50866,0.022754330188035965
50867,0.4104647934436798
50868,0.010302454233169556
50869,0.012375686317682266
50870,0.10581692308187485
50871,0.2946780323982239
50872,0.1127474382519722
50873,0.009545769542455673
50874,0.04114893823862076
50875,0.23707805573940277
50876,0.08091014623641968
50877,0.01738685369491577
50878,0.013165319338440895
50879,0.01845727488398552
50880,0.006321788765490055
50881,0.20760801434516907
50882,0.008344233967363834
50883,0.005563320592045784
50884,0.08530542254447937
50885,0.00798951368778944
50886,0.13924790918827057
50887,0.05236558988690376
50888,0.012391391210258007
50889,0.015030637383460999
50890,0.014390489086508751
50891,0.027107752859592438
50892,0.059562910348176956
50893,0.01462764386087656
50894,0.009907535277307034
50895,0.013762595131993294
50896,0.007469493430107832
50897,0.028926173225045204
50898,0.016201533377170563
50899,0.02988431602716446
50900,0.02838742919266224
50901,0.038821637630462646
50902,0.008244967088103294
50903,0.046754274517297745
50904,0.11641322821378708
50905,0.36100372672080994
50906,0.01143707986921072
50907,0.1706542819738388
50908,0.2721705734729767
50909,0.009095478802919388
50910,0.009787091985344887
50911,0.017096444964408875
50912,0.11761901527643204
50913,0.02941151149570942
50914,0.044029105454683304
50915,0.012807135470211506
50916,0.012518626637756824
50917,0.012564398348331451
50918,0.3240317106246948
50919,0.09029994904994965
50920,0.010503963567316532
50921,0.013498040847480297
50922,0.17383985221385956
50923,0.013599390164017677
50924,0.018255580216646194
50925,0.029974332079291344
50926,0.02298039384186268
50927,0.02598259598016739
50928,0.011444943025708199
50929,0.06110837683081627
50930,0.00850450899451971
50931,0.009114481508731842
50932,0.020394673570990562
50933,0.12487494200468063
50934,0.1398458033800125
50935,0.005484933964908123
50936,0.022759610787034035
50937,0.20158828794956207
50938,0.06262043118476868
50939,0.006670504808425903
50940,0.027332458645105362
50941,0.0417618565261364
50942,0.06755771487951279
50943,0.050479575991630554
50944,0.015350941568613052
50945,0.07876215130090714
50946,0.037850476801395416
50947,0.24594207108020782
50948,0.033504560589790344
50949,0.013204870745539665
50950,0.10642246901988983
50951,0.39203137159347534
50952,0.06973065435886383
50953,0.02734353579580784
50954,0.08584722131490707
50955,0.2287846803665161
50956,0.005983786191791296
50957,0.12768125534057617
50958,0.32649677991867065
50959,0.0065418207086622715
50960,0.007650173734873533
50961,0.02406073920428753
50962,0.1068415492773056
50963,0.12025099992752075
50964,0.031824011355638504
50965,0.020166099071502686
50966,0.011560671962797642
50967,0.009062189608812332
50968,0.048737410455942154
50969,0.4626655578613281
50970,0.010485963895916939
50971,0.11851903051137924
50972,0.022748198360204697
50973,0.550801694393158
50974,0.022824721410870552
50975,0.058183908462524414
50976,0.11701709032058716
50977,0.011326299980282784
50978,0.137468621134758
50979,0.012429894879460335
50980,0.007784111425280571
50981,0.03049694187939167
50982,0.0055719828233122826
50983,0.03695674240589142
50984,0.028410224243998528
50985,0.04446821287274361
50986,0.016271812841296196
50987,0.03380060940980911
50988,0.01382964663207531
50989,0.011346095241606236
50990,0.1357162594795227
50991,0.008343053981661797
50992,0.006993472576141357
50993,0.01894994266331196
50994,0.008341626264154911
50995,0.09917405247688293
50996,0.10321594029664993
50997,0.08814429491758347
50998,0.314316987991333
50999,0.027776099741458893
51000,0.030157366767525673
51001,0.010820908471941948
51002,0.0053343684412539005
51003,0.010455352254211903
51004,0.01387939415872097
51005,0.3493286669254303
51006,0.061469051986932755
51007,0.046228304505348206
51008,0.20344345271587372
51009,0.015218676999211311
51010,0.014615601859986782
51011,0.010484558530151844
51012,0.05378272756934166
51013,0.06861215829849243
51014,0.03912828117609024
51015,0.2607244849205017
51016,0.06466630846261978
51017,0.012797132134437561
51018,0.008459774777293205
51019,0.05010534077882767
51020,0.04995938390493393
51021,0.07690291106700897
51022,0.28150659799575806
51023,0.04480736330151558
51024,0.006513834930956364
51025,0.025071749463677406
51026,0.008664038963615894
51027,0.009038318879902363
51028,0.00857114139944315
51029,0.0077338917180895805
51030,0.007426094729453325
51031,0.03138292208313942
51032,0.008540893904864788
51033,0.009718851186335087
51034,0.016239412128925323
51035,0.03979505971074104
51036,0.011440902948379517
51037,0.05212726071476936
51038,0.22469045221805573
51039,0.012710316106677055
51040,0.08688158541917801
51041,0.066612109541893
51042,0.029175961390137672
51043,0.12354882061481476
51044,0.06559896469116211
51045,0.010428307577967644
51046,0.017495092004537582
51047,0.1525266021490097
51048,0.00840406771749258
51049,0.018844569101929665
51050,0.10252823680639267
51051,0.08708322048187256
51052,0.009167248383164406
51053,0.09800013899803162
51054,0.09147768467664719
51055,0.01622992381453514
51056,0.11862645298242569
51057,0.01419731043279171
51058,0.033873945474624634
51059,0.012885605916380882
51060,0.1850196272134781
51061,0.09433544427156448
51062,0.007428189739584923
51063,0.006985761690884829
51064,0.01262507401406765
51065,0.009088583290576935
51066,0.018002059310674667
51067,0.022621413692831993
51068,0.006104802247136831
51069,0.211578831076622
51070,0.017877299338579178
51071,0.07799608260393143
51072,0.01039647962898016
51073,0.1985340565443039
51074,0.02222556807100773
51075,0.08738555759191513
51076,0.2512475252151489
51077,0.14628463983535767
51078,0.008392011746764183
51079,0.08477402478456497
51080,0.043629638850688934
51081,0.29454320669174194
51082,0.016658008098602295
51083,0.05340458080172539
51084,0.1183331161737442
51085,0.012968316674232483
51086,0.006985168904066086
51087,0.08688269555568695
51088,0.011567642912268639
51089,0.04760555177927017
51090,0.012892954051494598
51091,0.010135136544704437
51092,0.012161999009549618
51093,0.00779346376657486
51094,0.07604191452264786
51095,0.1428280919790268
51096,0.006318048574030399
51097,0.35459235310554504
51098,0.19076688587665558
51099,0.07336859405040741
51100,0.05505268648266792
51101,0.010764324106276035
51102,0.018428470939397812
51103,0.19255399703979492
51104,0.04392736777663231
51105,0.02668697200715542
51106,0.009030758403241634
51107,0.01021342072635889
51108,0.014006458222866058
51109,0.017074575647711754
51110,0.05380772426724434
51111,0.1076747477054596
51112,0.014836247079074383
51113,0.02109740674495697
51114,0.006174121983349323
51115,0.014538939110934734
51116,0.1140880286693573
51117,0.010506625287234783
51118,0.09025175869464874
51119,0.006429716944694519
51120,0.010622857138514519
51121,0.5592008829116821
51122,0.010318170301616192
51123,0.015065501444041729
51124,0.07167645543813705
51125,0.02468659169971943
51126,0.014719821512699127
51127,0.05166223645210266
51128,0.021667443215847015
51129,0.02684704028069973
51130,0.047835979610681534
51131,0.0159772839397192
51132,0.011002913117408752
51133,0.029131639748811722
51134,0.009470215067267418
51135,0.017603449523448944
51136,0.012888961471617222
51137,0.0567101389169693
51138,0.018160013481974602
51139,0.0650242492556572
51140,0.2086397111415863
51141,0.5190639495849609
51142,0.005647491663694382
51143,0.04989617317914963
51144,0.05515078827738762
51145,0.06472102552652359
51146,0.009116380475461483
51147,0.019606709480285645
51148,0.04100217670202255
51149,0.012814003974199295
51150,0.01755213364958763
51151,0.046292100101709366
51152,0.011887999251484871
51153,0.0060928273014724255
51154,0.19498760998249054
51155,0.3307052552700043
51156,0.008675817400217056
51157,0.008215845562517643
51158,0.010048563592135906
51159,0.00859314389526844
51160,0.013012930750846863
51161,0.01466377917677164
51162,0.016128309071063995
51163,0.03195379674434662
